"","x"
"1485","Going to arlington tea party to protest proposed carbon tax &amp; elimination of tax deductions. Then to ft worth. Come join me #teaparty #txtea"
"1486","45 Days Until the Democrat Tax Hikes #gop #tcot http://bit.ly/b4YDXE"
"1487","Tricks-Or-Treats :Read this week's E-Newsletter here: http://bit.ly/aGx1wV #gop #tcot #DemTaxHikes"
"1488","Did you see the @GOPleader this am? Video: To Create Jobs, Let's Cut Spending &amp; Stop The Tax Hike -- Now http://bit.ly/99bzMm"
"1489","RT @gopconference: Economists: Extend The Current Tax Rates For All Americans http://bit.ly/aHj0K3"
"1490","I believe tax relief is one of the best things Congress can do to help spur an economic growth. (via @politico) http://politi.co/diCyK3"
"1491","The American people are not stupid and know propaganda when they see it. 68% of Americans agree Obama�s stimulus is waste of taxpayer money."
"1492","If tax cuts are not considered in a Lame Duck session, Americans will see a $3.9 trillion tax increase go into effect on January 1, 2011#gop"
"1493","OTC drugs can't be reimbursed tax-free from HSAs or FSAs without a prescription beginning 1/1/11. List of meds: http://bit.ly/cXsWuP"
"1494","RT @GOPLeader: Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1495","""""We need a predictable business climate, lower taxes, less government and reduced federal spending."""" @startelegram #gop #txgop"
"1496","Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1497","@AP Article: House Dems deeply divided over Obama tax cut plan http://bit.ly/bVdWHv"
"1498","Come 1/1/11 more than 15,000 over the counter health care items will no longer be tax-free. A prescription will be required. #obamacare #gop"
"1499","Great read in @WSJOpinion """"Tax Hikes and the Small Business Job Machine"""" http://on.wsj.com/aLPsuN #DemTaxHikes #gop"
"1500","""""I believe we should be providing tax relief for families and businesses, especially while our economy is hurting."""" #gop #tcot #DemTaxHikes"
"1501","The last thing individuals, families, and small businesses need are more taxes. #DemTaxHikes #gop #tcot"
"1502","There are only 64 days left until the $3.8 trillion #DemTaxHikes http://bit.ly/b4YDXE #gop #tcot"
"1503","65 Days until the #DemTaxHikes http://bit.ly/b4YDXE #gop #tcot"
"1504","""""Making sure your taxes are low has always been one of my top priorities and I can assure you it will continue to be."""" #gop #DemTaxHikes"
"1505","""""Tax relief is one of the best things Congress can do to help spur a great deal of economic growth� #gop #DemTaxHikes"
"1506","GRANGER RECEIVES TAX FIGHTER AWARD http://bit.ly/c5TDzA #gop"
"1507","Did you know the $3.8 trillion #Obama tax hikes go into effect in 73 days? #gop #tcot #DemTaxHike"
"1508","About 75% of all small businesses are taxed as individuals. #gop"
"1509","Small business owners will also be the ones who are most punished by Congress� inaction on tax hikes. #gop #tcot http://bit.ly/b4YDXE"
"1510","100 Days Until the Dem's Tax Hikes #gop #tcot Clock the time here: http://bit.ly/b4YDXE"
"1511","106 days till largest tax increase in history, unless Congress and the President acts. Clock it: http://www.kaygranger.house.gov/index.html"
"1512","""""I know at my own town hall more spending and tax hikes was not what Texans were asking for."""" #gop"
"1513","110 Days Until Dem Tax Hikes...Last thing individuals, families and small businesses need at a time like this. http://bit.ly/b4YDXE #gop"
"1514","115 days until the Democrat's Tax Hikes http://www.kaygranger.house.gov/index.html"
"1515","Great read in @politico http://politi.co/b6ESMh President disagrees with his former budget director�s proposal about the tax cuts"
"1516","Taxes on working families will rise $3.9 trillion on January 1, 2011 if Washington Democrats fail to act. http://bit.ly/aqYHW6"
"1517","Bartiromo on @todayshow: """"(employers) worried about higher HC expenses in 2011...worried about higher taxes..."""" Video: http://bit.ly/cP7G5i"
"1518","122 Days until the Democrat's Tax Hikes. This only fuels economic uncertainty. """"I know it�s not a time to raise taxes."""""
"1519","Countdown to  the Democrat's Tax Hikes http://bit.ly/b4YDXE 143 days left"
"1520","IRS announces tax relief for Ponzi victims - appears to be greater relief than for victims of hurricane Ike? Why?"
"1521","Good story from @politico """"House Republicans envoke the taxman."""" Read it here: http://tinyurl.com/ydga87k #tcot #gop #hcr #handsoff #txgop"
"1522","Discussing the Ticking Tax Bomb on Fox Business's America's Nightly Scoreboard Show... http://www.youtube.com/watch?v=840ilUgHW_Q"
"1523","will be joining the 'Taxman' Paul Bettencourt this afternoon at 5 on KSEV."
"1524","Discussing tax cut extensions on FOX News today: http://www.youtube.com/watch?v=_e7xDQd2tvc"
"1525","RT @johnboehner Politico: �It is a tax and it will hit those making less than $250K� http://bit.ly/ugydR"
"1526","discussing the looming tax hike and the current Lame Duck session of Congress with Stuart Varney on 11-17-10: http://tiny.cc/k6hw5"
"1527","Three Charts that will infuriate taxpayers
http://www.nationalreview.com/articles/250485/three-charts-will-infuriate-taxpayers-deroy-murdock"
"1528","Small Business Owners in my district want the tax hike stopped.
http://www.youtube.com/watch?v=mrkz4sRAfyo"
"1529","discussing the Tax Gridlock in Washington with Gerri Willis on FOX Biz: http://www.youtube.com/watch?v=iuespL9J3Dk"
"1530","Tax AIG bonuses? Why do Dems believe solution to every problem is higher taxes? Its government's money, we own AIG - get it back!"
"1531","Web video on the Democrats out of control taxing through cap &amp; tax legislation...watch here: http://www.house.gov/brady/blog.shtml"
"1532","the new Senate deal raises health costs &amp; taxes, while cutting Medicare &amp; funding abortions. This is not the bill Americans are looking for."
"1533","will be joining Paul """"the Taxman"""" Bettencourt this afternoon at 4 on KSEV."
"1534","New #healthbill bill has the word #tax 87 times, #taxable 62 times, #require 118 times, #penalty 113 times...Please RT...#healthcare #tcot"
"1535","will be joining Joe Pags on the 9*5*0 tomorrow morning to talk about this midnight vote to stop a nearly $4 trillion tax hike on January 1st"
"1536","Debating the Death Tax last night on PBS's New Hour: http://www.youtube.com/watch?v=s59kdD8Mvro"
"1537","I spoke with Gerri Willis about tax relief last night on FOX Business' The Willis Report: http://www.youtube.com/watch?v=s59kdD8Mvro"
"1538","I support stopping the full return of the Death Tax: http://tiny.cc/k02lc"
"1539","Agreement to Defuse $4 Trillion Tax Bomb is a """"Solid Win"""" for Job Creators: http://tiny.cc/mbq1o"
"1540","Breaking down the House Dems Tax Bill on FOX Business America's Scoreboard: http://www.youtube.com/watch?v=cQeTWNSZRSQ"
"1541","is about to join Joe Pags on Radio Mojo, The 950. We will be talking about the politics of tax relief."
"1542","I spoke on the House Floor on why we should extend tax relief for all Americans:
http://www.youtube.com/watch?v=VVCrKspqiv4&amp;feature=channel"
"1543","Charles Payne and I talked on FOX Business' Varney &amp; Co about tax rates &amp; new drilling ban http://www.youtube.com/watch?v=eZ58M9v701Q"
"1544","Gerri Willis and I discuss the looming tax hike on the Willis Report- 11-18-10: http://tiny.cc/1akti"
"1545","discussing the looming tax hike and the current Lame Duck session of Congress with Stuart Varney - http://tiny.cc/8v3ow"
"1546","Varney &amp; Co. this morning discussing the Bush tax cuts and the lame duck session: http://tiny.cc/w1wpd"
"1547","Will Taxing the Wealthy Reduce the Federal Deficit?
Higher Taxes = Higher Spending http://tiny.cc/9hvmi"
"1548","will be leading off The Willis Report on Fox Business at 4 CT/5 ET to talk about a new report that proves higher taxes equal more spending."
"1549","Congress has time for comedians, but not for an up or down vote on stopping a huge tax bomb from going off Jan. 1st?  http://tiny.cc/zt75n"
"1550","will be on FOX News America's Newsroom Monday morning. We will be talking taxes around 8:15 a.m. Texas time."
"1551","300 Economists say extend the current tax rates """"to prevent a devastating blow to America's fragile economic recovery."""" http://tiny.cc/cl8dz"
"1552","Stop the January 1st Tax Hike: 
http://video.foxbusiness.com/v/4342975/gop-members-fighting-the-tax-hikes"
"1553","will be on FOX Business at 1p Texas Time talking about the January 1st Tax Bomb."
"1554","RT @GOPLeader Attn @presssec: Republicans are unified: to boost our economy, we need to stop ALL tax hikes and cut spending now"
"1555","Americans don't see an economy in recovery. Most taxpayers would like their money back�or at least their job back."
"1556","Check out my latest video on YouTube:  on with Tom Abrahams of ABC 13 to talk cap and tax.  http://tinyurl.com/y9o2mfl"
"1557","RT @boblatta @whitehouse concludes cap and tax will cost American familes $1,761 per year http://tinyurl.com/ksnoxg #tcot #capandtax"
"1558","Reality Check - President Obama today imposes new """"tire tax"""" on American people. Hurts low, middle income families. No U.S. jobs gained."
"1559","Talking gov't waste with Lou Dobbs today at 3:35PM EDT...SSA takes $700k trip to 4star resort on taxpayer dime: You can't make this stuff up"
"1560","4Star lavish resort on the taxpayer dime for govt employees: watch me talk about it tomorrow on ABCs Good Morning America at 7AM EDT/6AM CDT"
"1561","This is CRAZY! Congress wants to study the carbon footprint of our tax code, so our taxes can become more �green.� Amdt to strip this today"
"1562","Check out this weeks Monday Morning Memo on Cap and Tax: http://bit.ly/11GbId"
"1563","No to cap and tax!  http://bit.ly/bijne"
"1564","$903/year in new electricity taxes: Obama thinks he knows whats best for Texas http://www.chron.com/disp/story.mpl/front/6496341.html"
"1565","Foreclosures: GOP amendment denying fed handout to those who lied about income when buying home. Voted down. Who deserves your tax $$$?"
"1566","New Obama """"charity tax"""" may spell death knell for catholic hospitals, local charities. Half of all donations come from over 200k."
"1567","Headed to Ways &amp; Means luncheon. Worried that major tax increases on Texas energy companies will outsource U.S. energy jobs and raise price."
"1568","Spending, Not Tax Cuts Explains Deficits (@WSJ) http://ht.ly/2aI7b #debt #spending #tcot"
"1569","Why a tax hike will hamper any economic recovery..and who is behind it http://ht.ly/2z2mM"
"1570","Economists: Extend Bush tax cuts for everyone http://ht.ly/2GXc1"
"1571","RT @GOPLeader: RT @WSJopinion Europe's VAT Lessons: Rates start low &amp; increase, while income tax rates stay high. http://on.wsj.com/aWeFBX"
"1572","The #hcr takeover=$52B in new taxes on employers who already cannot afford to pay employees #healthcare http://bit.ly/chTXV1 plz RT #tcot"
"1573","RT @GOPLeader CBO Confirms GOP Plan Will Lower #healthcare Premiums, Reduce Deficit Without Tax Hikes http://bit.ly/272GGb. #tcot #hcr #gop"
"1574","Uncertainty is one of the major forces behind the weak recovery..we must address extending tax cuts in the coming weeks http://ht.ly/365pw"
"1575","RT @gopconference: ObamaCare Flatlines: An Overdose of Job Killing Taxes and Costs http://bit.ly/bGerJY #tcot #hcr #aprilfools"
"1576","RT @gopconference: Wall Street Bailouts + Higher Taxes + Bloated Government = Zero Jobs http://bit.ly/bdGeRm @ConfPolicy"
"1577","RT @judybiggert: Small buiz: start your engines. Win for economy POTUS agrees to extend GOP tax cuts for all. http://tinyurl.com/323ecw9"
"1578","And this is what we warned about...Fannie-Freddie Bailout Could Cost Taxpayers $1 Trillion http://ht.ly/24IIu #bailouts"
"1579","I spoke earlier today in favor of a bill that would put an end to taxpayer-funded Union activities http://ht.ly/25mGh"
"1580","@WSJ: Why Obamanomics Has Failed - uncertainty over taxes &amp; regulations is enemy No. 1 to econ growth http://ht.ly/25ejg"
"1581","This week's YouCut winner: Terminate Taxpayer Funding of National Public Radio..bringing to the floor today http://ht.ly/3bU0z"
"1582","Deal includes all Bush tax cuts to be extended for two years, along with a payroll tax cut for workers in 2011 http://ht.ly/3ld2z"
"1583","The bill includes $569.2 billion in job-killing tax hikes during the worst recession in a generation http://bit.ly/bOtfdx #tcot #tlot"
"1584","RT @gopleader: A �yes� vote on the rule for the Democrats� tax bill before the House this morning is a vote to raise taxes and kill jobs."
"1585","Democrats looking to raise taxes, jobs numbers released, &amp; debt commission report..check out my weekly update! http://ht.ly/3jEko"
"1586","Value Added Tax: �It�s akin to giving the keys to the liquor store to a bunch of alcoholics.� http://ow.ly/1yPRi #tcot #gop"
